EODDate,EODPrice
41382,51.1309
41383,50.9326
41386,51.9942
41387,52.9672
41388,52.8801
41389,53.2606
41390,54.4116
41393,56.0959
41394,57.747
41395,57.2919
41396,58.1044
41397,58.6861
41400,60.0855
41401,59.8178
41402,60.4937
41403,59.9659
41404,59.467
41407,59.6994
41408,58.2711
41409,56.3005
41410,57.0525
41411,56.8795
41414,58.149
41415,57.7197
41416,57.9421
41417,58.0452
41418,58.4404
41421,58.4404
41422,57.9532
41423,58.4142
41424,59.2846
41425,59.0423
41428,59.1717
41429,58.9865
41430,58.4352
41431,57.5621
41432,58.0021
41435,57.6186
41436,57.4492
41437,56.739
41438,57.2346
41439,56.458
41442,56.714
41443,56.6838
41444,55.5325
41445,54.7235
41446,54.2853
41449,52.8465
41450,52.8583
41451,52.2596
41452,51.6964
41453,52.0575
41456,53.7234
41457,54.9404
41458,55.2437
41459,55.2437
41460,54.7999
41463,54.4888
41464,55.4472
41465,55.2345
41466,56.0954
41467,55.9933
41470,56.1154
41471,56.4771
41472,56.4922
41473,56.6823
41474,55.7885
41477,55.967
41478,55.0061
41479,57.8313
41480,57.5674
41481,57.8943
41484,58.787
41485,59.513
41486,59.4093
41487,59.9536
41488,60.7234
41491,61.6306
41492,61.0792
41493,61.0437
41494,60.9222
41495,60.0553
41498,61.7613
41499,64.6963
41500,65.8764
41501,65.7985
41502,66.3826
41505,67.0975
41506,66.2161
41507,66.3865
41508,66.4658
41509,66.2095
41512,66.4671
41513,64.5668
41514,64.8716
41515,64.9778
41516,64.3853
41519,64.3853
41520,64.5655
41521,65.9017
41522,65.4496
41523,65.8394
41526,66.89
41527,65.3663
41528,61.8076
41529,62.4657
41530,61.4362
41533,59.4831
41534,60.1702
41535,61.4072
41536,62.4141
41537,61.7679
41540,64.8377
41541,64.6342
41542,63.6339
41543,64.2536
41544,63.7951
41547,63.0022
41548,64.4836
41549,64.695
41550,63.8823
41551,63.8321
41554,64.4558
41555,63.5559
41556,64.3023
41557,64.7053
41558,65.1248
41561,65.5514
41562,65.9002
41563,66.2219
41564,66.6693
41565,67.2495
41568,68.8976
41569,68.7001
41570,69.3731
41571,70.2915
41572,69.505
41575,70.0228
41576,68.2787
41577,69.3647
41578,69.0747
41579,68.7216
41582,69.6097
41583,69.4377
41584,69.2411
41585,68.1209
41586,69.1933
41589,68.9923
41590,69.1202
41591,69.2031
41592,70.2035
41593,69.7823
41596,68.9366
41597,69.059
41598,68.4542
41599,69.2698
41600,69.0923
41603,69.616
41604,70.9
41605,72.5695
41606,72.5695
41607,73.9133
41610,73.27
41611,75.276
41612,75.1003
41613,75.4859
41614,74.4383
41617,75.2904
41618,75.1734
41619,74.6165
41620,74.5075
41621,73.6953
41624,74.1034
41625,73.7698
41626,73.2088
41627,72.3701
41628,72.9762
41631,75.7769
41632,75.4552
