EODDate,EODPrice
41138,26.9705
41141,26.8308
41142,26.8832
41143,26.6563
41144,26.4075
41145,26.6737
41148,26.7872
41149,26.7348
41150,26.7523
41151,26.4643
41152,26.9007
41155,26.9007
41156,26.521
41157,26.5254
41158,27.3589
41159,27.0141
41162,26.8134
41163,26.8745
41164,26.8658
41165,27.001
41166,27.2411
41169,27.2411
41170,27.2105
41171,27.1032
41172,27.4506
41173,27.2236
41176,26.8658
41177,26.5254
41178,26.329
41179,26.3246
41180,25.9755
41183,25.7398
41184,25.8882
41185,26.0628
41186,26.2111
41187,26.054
41190,25.9929
41191,25.5565
41192,25.2947
41193,25.2685
41194,25.4867
41197,25.7573
41198,25.7398
41199,25.8271
41200,25.7442
41201,24.9979
41204,24.4393
41205,24.4803
41206,24.3536
41207,24.3345
41208,24.6226
41211,24.6226
41212,24.6226
41213,24.9106
41214,25.7616
41215,25.7484
41218,25.862
41219,26.0628
41220,25.3819
41221,25.1463
41222,25.1637
41225,24.6313
41226,23.8389
41227,23.6193
41228,23.4615
41229,23.3385
41232,23.5205
41233,23.5049
41234,23.7161
41235,23.7161
41236,24.3761
41239,24.0989
41240,23.8305
41241,24.0769
41242,23.7161
41243,23.4213
41246,23.258
41247,23.2057
41248,23.4697
41249,23.5181
41250,23.2805
41253,23.7073
41254,24.0417
41255,23.9713
41256,23.8569
41257,23.5929
41260,23.8437
41261,24.2529
41262,24.0329
41263,24.3585
41264,24.1561
41267,23.8129
41268,23.8129
41269,23.6369
41270,23.7249
41271,23.3641
41274,23.5046
41275,23.5046
41276,24.3057
41277,23.9801
41278,23.5313
41281,23.4873
41282,23.3641
41283,23.4961
41284,23.2849
41285,23.6105
41288,23.6633
41289,23.9449
41290,23.7953
41291,23.9801
41292,23.9801
41295,23.9801
41296,23.8921
41297,24.2969
41298,24.3145
41299,24.5345
41302,24.5618
41303,24.6489
41304,24.5081
41305,24.1561
41306,24.5785
41309,24.1473
41310,24.1957
41311,24.0593
41312,24.0091
41313,24.2441
41316,24.5169
41317,24.5345
41318,24.6665
41319,24.6753
41320,24.6489
41323,24.6489
41324,24.884
41325,24.7288
41326,24.3916
41327,24.6312
41330,24.2851
41331,24.2851
41332,24.6755
41333,24.6667
41334,24.7997
41337,24.9772
41338,25.1547
41339,24.924
41340,24.9683
41341,24.8441
41344,24.7288
41345,24.7643
41346,24.7687
41347,24.9639
41348,24.8752
41351,24.9328
41352,25.0038
41353,25.1236
41354,24.9417
41355,25.0659
41358,24.9861
41359,24.9816
41360,25.1724
41361,25.3809
41362,25.3809
41365,25.3854
41366,25.5539
41367,25.341
41368,25.3721
41369,25.4652
41372,25.3676
41373,26.2727
41374,26.8671
41375,25.6737
41376,25.5451
41379,25.4563
41380,25.7048
41381,25.5761
41382,25.5451
41383,26.4102
41386,27.3551
41387,27.1511
41388,28.1803
41389,28.34
41390,28.2069
41393,28.9345
41394,29.3693
41395,29.0321
41396,29.4225
41397,29.7153
41400,29.946
41401,29.5556
41402,29.2717
41403,28.9789
41404,29.0055
41407,29.3072
41408,29.9594
41409,30.2409
41410,30.4509
41411,31.1568
41414,31.3444
41415,31.1389
41416,30.9244
41417,30.5134
41418,30.6198
41421,30.6198
41422,31.2908
41423,31.1657
41424,31.2997
41425,31.1836
41428,31.8001
41429,31.264
41430,31.0763
41431,31.2372
41432,31.8716
41435,31.6929
41436,31.1299
41437,31.2729
41438,31.0183
41439,30.7368
41442,31.2729
41443,31.255
41444,30.9066
41445,29.9237
41446,29.7227
41449,30.1247
41450,30.0845
41451,30.6921
41452,30.9334
41453,30.8664
41456,30.7011
41457,30.3258
41458,30.3883
41459,30.3883
41460,30.567
41463,30.6698
41464,30.6921
41465,31.0049
41466,31.885
41467,31.8716
41470,32.3183
41471,32.4077
41472,31.9341
41473,31.6661
41474,28.0563
41477,28.6013
41478,28.4315
41479,28.5566
41480,28.0473
41481,28.2528
41484,28.1814
41485,28.4583
41486,28.4494
41487,28.2975
41488,28.4941
41491,28.3243
41492,28.2171
41493,28.6487
41494,29.3876
41495,29.2178
41498,29.3697
41499,29.0008
41500,29.1088
41501,28.6049
41502,28.6139
41505,28.2477
41506,28.4519
41507,28.4429
41508,29.1448
41509,31.2683
41512,30.7284
41513,29.9276
41514,29.7117
41515,30.1886
41516,30.0536
41519,30.0536
41520,28.6859
41521,28.0695
41522,28.1055
41523,28.0308
41526,28.4834
41527,29.1448
41528,29.4597
41529,29.4147
41530,29.7207
41533,29.5146
41534,29.6307
41535,29.9816
41536,30.2695
41537,29.5056
41540,29.4597
41541,29.2033
41542,29.2483
41543,29.4867
41544,29.9366
41547,29.9456
41548,30.2155
41549,30.5215
41550,30.4675
41551,30.4855
41554,29.9636
41555,29.7027
41556,29.7566
41557,30.3775
41558,30.7104
41561,30.9984
41562,31.0344
41563,31.1693
41564,31.4213
41565,31.4573
41568,31.4843
41569,31.1154
41570,30.3775
41571,30.3415
41572,32.1501
41575,32.0062
41576,31.9612
41577,31.9792
41578,31.8577
41579,31.9657
41582,32.3391
41583,32.969
41584,34.3547
41585,33.7428
41586,33.9947
41589,33.8238
41590,33.6168
41591,34.3322
41592,34.2116
41593,34.0496
41596,33.4729
41597,33.3097
41598,33.6179
41599,33.908
41600,34.0622
41603,34.1256
41604,33.8627
41605,34.0894
41606,34.0894
41607,34.5699
41610,34.86
41611,34.7331
41612,35.3043
41613,34.452
41614,34.7784
41617,35.0912
41618,34.5517
41619,34.0984
41620,33.7448
41621,33.2643
41624,33.4411
41625,33.1102
41626,33.1646
41627,32.8654
41628,33.3641
41631,33.2009
41632,33.6179
41633,33.6179
41634,33.9443
41635,33.8083
41638,33.8083
41639,33.9171
41640,33.9171
41641,33.6904
41642,33.4638
41645,32.7566
41646,33.0105
41647,32.4212
41648,32.2126
41649,32.675
41652,31.714
41653,32.4393
41654,33.3278
41655,33.4457
41656,32.9833
41659,32.9833
41660,32.7929
41661,32.5753
41662,32.6886
41663,33.3686
41666,32.666
41667,32.8835
41668,33.2371
41669,33.4185
41670,34.307
41673,33.0739
41674,32.9561
41675,32.4756
41676,32.8019
41677,33.1465
41680,33.3641
41681,33.704
41682,33.9715
41683,34.0984
41684,34.1075
41687,34.1075
41688,34.1806
41689,34.2628
41690,34.482
41691,34.6921
41694,34.4272
41695,34.2902
41696,34.2262
41697,34.5825
41698,34.9935
41701,34.5094
41702,35.0849
41703,34.8108
41704,34.8474
41705,34.619
41708,34.5459
41709,34.7286
41710,34.957
41711,34.6099
41712,34.4363
41715,34.756
41716,36.1262
41717,35.8704
41718,36.8387
41719,36.6834
41722,36.9939
41723,36.8478
41724,36.3454
41725,35.9526
41726,36.8112
41729,37.4415
41730,37.8343
41731,37.7704
41732,37.4598
41733,36.4185
41736,36.3545
41737,36.3728
41738,36.9665
41739,35.9526
41740,35.8147
41743,35.7882
41744,36.3089
41745,36.9026
41746,36.5464
41747,36.5464
41750,36.4824
41751,36.5281
41752,36.2541
41753,36.4093
41754,36.455
41757,37.3319
41758,37.0031
41759,36.9026
41760,36.5372
41761,36.2541
41764,36.0166
41765,35.6786
41766,36.012
41767,36.2084
41768,36.117
41771,36.5098
41772,37.1813
41773,37.0158
41774,36.427
41775,36.6386
41778,36.565
41779,36.5006
41780,37.1169
41781,36.887
41782,36.9054
41785,36.9054
41786,36.9698
41787,36.8042
41788,37.1077
41789,37.6597
41792,37.5217
41793,37.0617
41794,37.0893
41795,37.908
41796,38.1564
41799,37.9632
