EODDate,EODPrice
41197,2739.875
41198,2778.378
41199,2775.624
41200,2744.169
41201,2678.315
41204,2694.557
41205,2666.02
41206,2655.554
41207,2657.657
41208,2665.833
41211,2665.833
41212,2665.833
41213,2647.919
41214,2687.515
41215,2656.275
41218,2672.908
41219,2681.049
41220,2612.686
41221,2572.567
41222,2584.098
41225,2582.774
41226,2561.859
41227,2531.87
41228,2524.356
41229,2534.156
41232,2595.828
41233,2594.664
41234,2600.477
41235,2600.477
41236,2639.59
41239,2651.669
41240,2641.423
41241,2665.27
41242,2680.034
41243,2677.879
41246,2671.836
41247,2667.887
41248,2637.89
41249,2656.3
41250,2640.539
41253,2647.571
41254,2682.068
41255,2674.567
41256,2654.014
41257,2628.091
41260,2664.26
41261,2705.386
41262,2690.99
41263,2693.552
41264,2664.674
41267,2658.046
41268,2658.046
41269,2637.182
41270,2632.938
41271,2606.359
41274,2660.931
41275,2660.931
41276,2746.474
41277,2732.258
41278,2724.491
41281,2724.219
41282,2718.72
41283,2727.65
41284,2744.181
41285,2748.261
41288,2735.703
41289,2722.983
41290,2734.726
41291,2747.147
41292,2743.239
41295,2743.239
41296,2746.185
41297,2762.169
41298,2723.531
41299,2736.73
41302,2742.434
41303,2743.58
41304,2738.714
41305,2731.533
41306,2763.962
41309,2715.684
41310,2754.989
41311,2746.345
41312,2746.501
41313,2775.558
41316,2774.636
41317,2762.62
41318,2773.768
41319,2771.429
41320,2764.667
41323,2764.667
41324,2782.855
41325,2739.989
41326,2711.511
41327,2737.283
41330,2700.967
41331,2713.016
41332,2741.256
41333,2738.584
41334,2747.752
41337,2759.534
41338,2799.246
41339,2792.56
41340,2799.488
41341,2804.112
41344,2811.857
41345,2800.809
41346,2798.682
41347,2807.3
41348,2799.408
41351,2792.298
41352,2787.272
41353,2805.91
41354,2774.852
41355,2800.806
41358,2789.448
41359,2806.496
41360,2809.985
41361,2818.69
41362,2818.69
41365,2797.067
41366,2820.624
41367,2795.037
41368,2794.925
41369,2771.751
41372,2786.129
41373,2804.666
41374,2859.209
41375,2859.069
41376,2856.481
41379,2797.474
41380,2838.408
41381,2781.977
41382,2741.949
41383,2780.464
41386,2810.07
41387,2835.367
41388,2834.118
41389,2848.655
41390,2840.546
41393,2866.946
41394,2887.442
41395,2873.346
41396,2911.135
41397,2944.591
41400,2955.363
41401,2952.883
41402,2968.24
41403,2961.12
41404,2981.019
41407,2982.09
41408,2996.047
41409,3002.622
41410,2999.343
41411,3028.957
41414,3020.972
41415,3026.451
41416,2999.127
41417,2991.451
41418,2991.024
41421,2991.024
41422,3011.939
41423,2994.821
41424,3011.832
41425,2981.756
41428,2990.788
41429,2973.694
41430,2937.141
41431,2950.304
41432,2990.869
41435,2990.491
41436,2959.844
41437,2926.137
41438,2962.901
41439,2943.862
41442,2971.258
41443,2996.089
41444,2959.502
41445,2890.332
41446,2877.945
41449,2848.198
41450,2866.497
41451,2893.854
41452,2906.84
41453,2909.599
41456,2927.346
41457,2929.634
41458,2941.41
41459,2941.41
41460,2963.219
41463,2966.134
41464,2984.323
41465,3000.657
41466,3059.456
41467,3079.074
41470,3079.851
41471,3077.468
41472,3085.277
41473,3077.816
41474,3044.925
41477,3055.225
41478,3031.399
41479,3041.155
41480,3061.672
41481,3076.228
41484,3068.953
41485,3085.332
41486,3090.185
41487,3126.301
41488,3143.52
41491,3143.187
41492,3122.198
41493,3118.694
41494,3130.125
41495,3118.572
41498,3125.925
41499,3141.064
41500,3129.446
41501,3076.231
41502,3073.914
41505,3069.76
41506,3082.169
41507,3071.467
41508,3101.819
41509,3124.267
41512,3122.673
41513,3059.578
41514,3072.174
41515,3093.36
41516,3073.813
41519,3073.813
41520,3091.758
41521,3124.54
41522,3129.938
41523,3133.376
41526,3169.928
41527,3185.069
41528,3179.863
41529,3175.566
41530,3178.275
41533,3168.688
41534,3190.831
41535,3231.308
41536,3237.611
41537,3224.733
41540,3219.342
41541,3218.658
41542,3208.549
41543,3234.036
41544,3230.305
41547,3218.198
41548,3253.045
41549,3253.255
41550,3213.833
41551,3242.574
41554,3215.694
41555,3153.869
41556,3142.535
