EODDate,EODPrice
41773,169.0017
41774,166.9778
41775,167.5151
41778,167.4614
41779,165.5718
41780,166.9151
41781,166.2793
41782,166.5121
41785,166.5121
41786,165.4733
41787,163.951
41788,164.5599
41789,165.0972
41792,166.2883
41793,165.1062
41794,165.2315
41795,166.548
41796,166.8972
41799,166.7629
41800,165.0345
41801,163.2077
41802,162.2853
41803,163.4853
41806,163.2972
41807,163.2166
41808,164.4166
41809,163.7181
41810,162.5808
41813,163.1092
41814,161.9808
41815,161.8375
41816,161.5241
41817,162.7241
41820,162.3301
41821,166.8793
41822,168.7061
41823,168.8315
41824,168.8315
41827,168.3927
41828,167.6584
41829,168.733
41830,168.0882
41831,168.3569
41834,170.0226
41835,168.7957
41836,172.2613
41837,172.3778
41838,172.3867
41841,170.9091
41842,173.8106
41843,173.3986
41844,174.8404
41845,174.0882
41848,175.324
41849,174.2404
41850,173.73
41851,171.6434
41852,169.3867
41855,169.8255
41856,167.5509
41857,167.5239
41858,166.0196
41859,168.1184
41862,168.8751
41863,168.758
41864,169.3075
41865,169.2445
41866,168.7941
41869,170.5777
41870,171.2172
41871,171.2443
41872,172.2622
41873,171.5235
41876,172.1991
41877,173.8476
41878,173.181
41879,172.9558
41880,173.226
41883,173.226
41884,172.5594
41885,172.9108
41886,171.7667
41887,172.2352
41890,171.2803
41891,171.1452
41892,172.5414
41893,172.7036
41894,172.3072
41897,172.7846
41898,173.8206
41899,173.6764
41900,174.5322
41901,174.7574
41904,173.9557
41905,172.6135
41906,173.2351
41907,170.2624
41908,171.2082
41911,170.8299
41912,171.001
41913,168.6049
41914,168.3707
41915,169.9561
41918,170.2894
41919,167.2897
41920,170.5777
41921,167.9293
41922,167.4879
41925,165.3169
41926,165.5691
41927,163.7225
41928,162.0019
41929,163.9927
41932,152.3272
41933,147.0395
41934,145.7423
41935,146.0936
41936,146.0035
41939,145.8144
41940,147.3728
41941,147.2466
41942,148.0484
41943,148.0934
41946,148.0574
41947,146.517
41948,145.7693
